/Users/adavidbailey/Practice-Bidding-Scenarios/bba/New_Minor_Forcing.pbn

                        -- Sorted by Board Number --
brd# contract score  par     north            east             south            west             | auction...   | notes
481  4H-N       420          854.AK742.KJ73.T QJ9.65.AT95.Q632 AK3.QT8.842.KJ75 T762.J93.Q6.A984 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
482  4H-N       620          AK72.KJ643.J8.93 QT84.Q752.A9.QT5 J5.AT8.Q6532.AJ4 963.9.KT74.K8762 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
483  3N-S       400          K962.KQ932.K8.43 T83.J87.JT2.Q986 A75.AT.Q654.KJT2 QJ4.654.A973.A75 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
484  2H-N       200          A432.AK732.T74.5 95.864.AJ98.AJ62 KJ.QT9.KQ53.Q943 QT876.J5.62.KT87 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
485  3N-S       600          K73.AJ873.J63.K7 T642.T9.AT4.8542 AJ8.42.K92.AJ963 Q95.KQ65.Q875.QT | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
486  3N-S       430          K96.KQT53.T8.AT2 QJ73.92.A754.863 A84.J4.QJ3.KQJ75 T52.A876.K962.94 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
487  3S-N       170          AJT72.2.AQ3.T543 5.KT86.T9872.K76 K98.A7543.J6.A98 Q643.QJ9.K54.QJ2 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
488  3N-S       400          AK2.AT842.J952.8 JT5.J97.QT43.K32 963.KQ.AK7.JT764 Q874.653.86.AQ95 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
489  4S-N       450          AJ642.73.K8.KJ72 T87.KQ.JT53.Q854 K93.AJ965.AQ6.96 Q5.T842.9742.AT3 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
490  2H-N       110          AKJ.JT432.Q975.4 654.Q98.J82.A853 T72.76.AK43.KQ72 Q983.AK5.T6.JT96 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
491  4H-N       450          A952.KJT95.A83.9 Q76.72.954.K8763 KJ4.AQ4.JT7.QT52 T83.863.KQ62.AJ4 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
492  3N-S       600          KJ752.9.AK85.862 983.Q743.QJ43.K9 QT.AJ6.T96.AQJT4 A64.KT852.72.753 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
493  4H-N       650          AQJ.JT983.A653.7 K82.Q62.J982.K96 T53.AK4.KQ.QT832 9764.75.T74.AJ54 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
494  4S-N       420          98642.Q.AT93.AQ2 J3.AJ96.QJ6.8753 AKT.K32.854.KJT4 Q75.T8754.K72.96 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
495  3N-S       600          K75.Q9543.Q3.AT5 J63.AJT7.T9.KQ83 QT8.K8.AKJ42.J72 A942.62.8765.964 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
496  4H-N       420          Q4.J9754.AKQ6.T9 KT85.T3.97542.K4 J93.KQ8.JT.AQJ76 A762.A62.83.8532 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
497  2H-N       110          T97.AKJ42.762.AT J83.Q987.J84.J76 K54.T3.AK93.Q532 AQ62.65.QT5.K984 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
498  4S-N       620          KQ964.KQJ7.J765. T7.A52.983.J8765 A85.T96.QT.AQT42 J32.843.AK42.K93 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
499  4H-N       480          9853.AK943.AT.J2 K74.87.Q862.Q973 A6.JT6.KJ53.AT65 QJT2.Q52.974.K84 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
499  4H-N       480          9853.AK943.AT.J2 K74.87.Q862.Q973 A6.JT6.KJ53.AT65 QJT2.Q52.974.K84 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing

             -- Sorted Summary of Bidding Sequences --

    8  1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
    3  1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N | Two way new minor forcing
    7  1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
    4  1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H | Two way new minor forcing
   33  1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
    2  1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
   21  1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
    1  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
    1  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-2N | Two way new minor forcing
    6  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
    1  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
   11  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
    9  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
    7  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
    2  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3N | Two way new minor forcing
    9  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
   14  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
   12  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
    1  1C-P-1S-P-1N-P-2C-=1=-P-2D-P-3N | Two way new minor forcing
   21  1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
   30  1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
   50  1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
   15  1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
   17  1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
    1  1D-P-1H-P-1N-P-2C-=1=-P-2D-P-3N | Two way new minor forcing
    4  1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
    4  1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
    8  1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
   25  1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
   26  1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
   25  1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
    7  1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3N | Two way new minor forcing
   10  1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
   31  1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
   23  1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
    1  1D-P-1S-P-1N-P-2C-=1=-X-2D-P-2H | Two way new minor forcing
    3  1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
    1  1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N | Two way new minor forcing
   10  1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
    2  1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3N | Two way new minor forcing
    2  1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
    7  1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
   10  1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
    1  1H-P-1S-P-1N-P-2C-=1=-X-2D-P-2S-P-3C-=2=-P-4S | Two way new minor forcing | Limit raise or better in !s
    8  1H-P-1S-P-1N-P-3H
    6  1H-P-1S-P-1N-P-4H

   -- Sorted Summary of Notes --

    1  Limit raise or better in !s
  486  Two way new minor forcing
